Fecha,Hora,Frecuencia Referencia (Hz),Frecuencia Salida (Hz),Corriente VDF (A),Tensión Salida VDF (V),Tensión Bus DC (V),Corriente T1 Out (A),Corriente T2 Out (A),Corriente T3 Out (A),Corriente Motor (A),Tensión L1 In (VAC),Tensión L2 In (VAC),Tensión L3 In (VAC),Tensión T1 Out (VAC),Tensión T2 Out (VAC),Tensión T3 Out (VAC),Potencia Activa Out (KW),Factor de Potencia Salida (),Presión Intake (Psia),Presión Descarga (Psia),Temperatura Intake (°F),Temperatura Motor (°F),Vibración Eje X (Gs),Vibración Eje Y (Gs),Vibración Eje Z (Gs),Corriente de Fuga (mA),Corriente de Sistema (mA),Presión Cabeza (Psia),Temperatura Cabeza (°C),Flujo Másico (Kg/h),Densidad (gr/cm3),BS&W (%),Sensor Toroide 1,Sensor Toroide 2,Sensor Toroide 3,Unidades de Variables,Código de Aplicación,Nombre de Pozo,Eventos y Fallas 
03/01/25,13:25:23,60.00,60.00,138,475.0,664,194,176,190,28,0,0,0,464,457,449,85,0.574,316.9,3487.1,216.1,298.6,0.033,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:25:54,60.00,60.00,138,475.0,663,190,178,190,28,0,0,0,460,459,449,82,0.568,316.0,3485.6,216.0,298.6,0.025,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:26:24,60.00,60.00,140,475.0,663,191,177,191,28,0,0,0,461,453,452,84,0.575,316.7,3485.9,216.0,298.5,0.025,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:26:54,60.00,60.00,137,475.0,663,191,173,189,28,0,0,0,460,458,451,83,0.567,315.2,3484.6,215.9,298.4,0.041,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:27:24,60.00,60.00,136,475.0,663,192,174,185,28,0,0,0,467,471,470,83,0.571,316.8,3485.3,216.0,298.6,0.026,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:27:54,60.00,60.00,138,475.0,662,190,176,189,28,0,0,0,465,457,453,84,0.573,316.3,3486.3,216.0,298.5,0.024,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:28:24,60.00,60.00,138,475.0,663,193,178,187,28,0,0,0,457,463,476,83,0.570,316.0,3484.8,216.0,298.4,0.029,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:28:54,60.00,60.00,138,475.0,665,192,174,189,28,0,0,0,464,454,450,84,0.570,315.3,3485.3,215.9,298.5,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:29:24,60.00,60.00,137,475.0,663,193,176,186,28,0,0,0,469,471,478,84,0.570,318.3,3481.6,216.0,298.5,0.023,0.00,0.036,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:29:55,60.00,60.00,138,475.0,663,191,176,186,28,0,0,0,464,463,470,84,0.572,315.8,3481.7,215.9,298.6,0.031,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:30:24,60.00,60.00,138,475.0,664,193,176,187,28,0,0,0,459,464,478,83,0.568,315.5,3482.0,215.9,298.4,0.024,0.00,0.043,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:30:55,60.00,60.00,138,475.0,664,193,178,187,28,0,0,0,461,466,483,83,0.570,315.6,3481.7,215.9,298.5,0.027,0.00,0.038,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:31:25,60.00,60.00,141,475.0,667,197,178,190,29,0,0,0,467,470,478,85,0.571,316.2,3483.0,216.0,298.5,0.025,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:31:54,60.00,60.00,138,475.0,663,191,176,191,28,0,0,0,462,456,453,83,0.562,317.1,3481.3,216.0,298.4,0.018,0.00,0.047,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:32:25,60.00,60.00,140,475.0,662,190,176,192,28,0,0,0,460,457,446,84,0.567,316.7,3478.5,216.0,298.5,0.023,0.00,0.036,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:32:55,60.00,60.00,140,475.0,663,193,177,191,29,0,0,0,459,467,465,84,0.567,315.1,3478.9,216.0,298.5,0.023,0.00,0.039,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:33:25,60.00,60.00,140,475.0,663,194,179,190,29,0,0,0,468,471,471,83,0.562,316.4,3477.9,215.9,298.5,0.020,0.00,0.044,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:33:55,60.00,60.00,140,475.0,663,194,179,190,29,0,0,0,466,473,473,83,0.565,315.9,3476.5,215.9,298.7,0.027,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:34:25,60.00,60.00,140,475.0,663,193,179,188,28,0,0,0,460,468,472,84,0.573,315.5,3476.9,215.9,298.5,0.027,0.00,0.043,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:34:55,60.00,60.00,138,475.0,663,194,181,188,28,0,0,0,458,466,475,83,0.568,315.9,3474.0,215.9,298.5,0.024,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:35:25,60.00,60.00,137,475.0,662,193,178,187,28,0,0,0,459,460,474,83,0.569,316.0,3476.9,215.9,298.5,0.024,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:35:55,60.00,60.00,138,475.0,663,189,177,189,28,0,0,0,456,457,453,83,0.564,316.3,3477.8,215.9,298.5,0.017,0.00,0.046,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:36:26,60.00,60.00,140,475.0,663,189,179,189,28,0,0,0,460,460,456,83,0.566,316.1,3478.0,215.9,298.5,0.022,0.00,0.046,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:36:55,60.00,60.00,138,475.0,663,195,178,187,28,0,0,0,458,464,468,85,0.575,315.7,3475.7,216.5,298.6,0.023,0.00,0.049,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:37:25,60.00,60.00,138,475.0,666,187,175,189,28,0,0,0,463,455,456,83,0.566,316.1,3478.4,216.0,298.4,0.025,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:37:56,60.00,60.00,137,475.0,663,193,171,185,28,0,0,0,464,457,466,83,0.573,316.4,3478.5,216.0,298.6,0.025,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:38:26,60.00,60.00,137,475.0,664,195,173,186,28,0,0,0,466,461,464,83,0.567,316.6,3478.4,216.0,298.5,0.025,0.00,0.047,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:38:55,60.00,60.00,138,475.0,664,188,176,189,28,0,0,0,462,457,458,83,0.566,316.1,3479.1,215.9,298.4,0.037,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:39:26,60.00,60.00,138,475.0,662,194,173,186,28,0,0,0,462,453,458,83,0.572,316.3,3478.4,216.0,298.6,0.025,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:39:56,60.00,60.00,137,475.0,661,194,172,185,28,0,0,0,465,463,469,82,0.568,315.7,3478.0,216.0,298.4,0.020,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:40:26,60.00,60.00,138,475.0,663,193,178,188,28,0,0,0,455,462,464,83,0.571,315.7,3477.8,216.0,298.5,0.024,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:40:56,60.00,60.00,137,475.0,663,193,173,186,28,0,0,0,470,456,464,83,0.567,315.5,3476.7,215.9,298.4,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:41:26,60.00,60.00,138,475.0,664,192,176,187,28,0,0,0,455,463,464,84,0.574,317.1,3476.0,216.0,298.5,0.020,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:41:56,60.00,60.00,138,475.0,664,188,174,190,28,0,0,0,456,462,459,83,0.570,315.6,3476.6,216.0,298.7,0.028,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:42:26,60.00,60.00,138,475.0,664,188,176,189,28,0,0,0,455,460,461,83,0.568,316.2,3476.7,216.0,298.8,0.029,0.00,0.036,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:42:56,60.00,60.00,138,475.0,662,192,173,188,28,0,0,0,455,463,453,82,0.563,315.7,3474.1,215.9,298.6,0.023,0.00,0.034,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:43:27,60.00,60.00,138,475.0,664,193,173,188,28,0,0,0,467,457,456,85,0.577,316.5,3474.7,216.0,298.5,0.031,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:43:56,60.00,60.00,140,475.0,663,192,178,185,28,0,0,0,457,461,480,85,0.573,316.6,3473.6,216.0,298.5,0.021,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:44:26,60.00,60.00,138,475.0,661,190,176,189,28,0,0,0,460,453,451,83,0.571,316.7,3473.2,216.0,298.7,0.025,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:44:57,60.00,60.00,138,475.0,664,192,171,186,28,0,0,0,461,455,450,84,0.575,315.3,3473.2,215.9,298.5,0.023,0.00,0.043,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:45:27,60.00,60.00,137,475.0,664,192,172,188,28,0,0,0,463,469,466,83,0.563,316.8,3471.4,216.0,298.6,0.018,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:45:57,60.00,60.00,140,475.0,665,192,172,188,28,0,0,0,468,453,453,84,0.571,315.8,3469.9,215.9,298.6,0.022,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:46:27,60.00,60.00,137,475.0,662,190,173,188,28,0,0,0,460,452,452,82,0.563,315.2,3468.5,215.9,298.5,0.027,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:46:57,60.00,60.00,137,475.0,665,189,176,187,28,0,0,0,464,456,453,82,0.569,315.5,3470.3,215.9,298.5,0.027,0.00,0.038,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:47:27,60.00,60.00,137,475.0,664,193,177,186,28,0,0,0,458,464,478,83,0.570,316.3,3471.3,215.9,298.3,0.029,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:47:57,60.00,60.00,138,475.0,662,190,175,188,28,0,0,0,459,458,458,84,0.575,317.5,3470.3,215.9,298.4,0.018,0.00,0.047,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:48:27,60.00,60.00,138,475.0,665,191,171,186,28,0,0,0,461,456,456,83,0.573,316.3,3472.2,215.9,298.5,0.022,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:48:57,60.00,60.00,137,475.0,663,193,172,188,28,0,0,0,464,467,467,84,0.572,315.2,3472.1,216.1,298.4,0.028,0.00,0.050,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:49:27,60.00,60.00,137,475.0,665,190,175,189,28,0,0,0,464,458,454,84,0.575,316.1,3473.1,215.9,298.5,0.021,0.00,0.032,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:49:58,60.00,60.00,140,475.0,664,194,178,189,29,0,0,0,462,471,470,83,0.567,315.5,3472.4,215.9,298.5,0.024,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:50:28,60.00,60.00,138,475.0,664,195,177,188,28,0,0,0,467,471,476,84,0.574,315.8,3472.8,215.9,298.5,0.024,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:50:58,60.00,60.00,140,475.0,665,195,176,191,29,0,0,0,465,466,475,84,0.570,315.5,3472.0,215.9,298.6,0.024,0.00,0.038,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:51:28,60.00,60.00,138,475.0,663,192,170,189,28,0,0,0,468,455,454,84,0.568,315.5,3470.8,215.9,298.6,0.027,0.00,0.042,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:51:58,60.00,60.00,138,475.0,663,189,177,190,28,0,0,0,458,462,450,84,0.568,315.1,3470.6,215.9,298.4,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:52:28,60.00,60.00,140,475.0,665,193,172,189,28,0,0,0,461,458,457,85,0.570,315.5,3470.7,215.9,298.5,0.026,0.00,0.035,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:52:58,60.00,60.00,140,475.0,664,190,175,191,28,0,0,0,456,464,458,84,0.568,315.3,3471.6,215.9,298.3,0.023,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:53:28,60.00,60.00,138,475.0,664,192,172,187,28,0,0,0,471,456,461,84,0.568,316.6,3473.4,216.0,298.5,0.028,0.00,0.048,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:53:58,60.00,60.00,140,475.0,664,193,181,189,29,0,0,0,457,467,469,84,0.569,316.2,3473.6,216.0,298.4,0.025,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:54:28,60.00,60.00,138,475.0,663,194,178,188,28,0,0,0,457,470,464,84,0.569,316.2,3473.1,216.0,298.5,0.033,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:54:59,60.00,60.00,140,475.0,665,194,179,189,29,0,0,0,456,463,463,83,0.562,315.8,3472.0,215.9,298.4,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:55:28,60.00,60.00,137,475.0,664,189,177,188,28,0,0,0,457,466,457,83,0.567,316.8,3473.8,216.0,298.6,0.025,0.00,0.047,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:55:58,60.00,60.00,138,475.0,660,194,178,187,28,0,0,0,458,467,469,83,0.563,315.6,3475.8,216.0,298.5,0.028,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:56:29,60.00,60.00,140,475.0,661,192,176,190,28,0,0,0,461,455,452,83,0.561,316.2,3476.8,216.0,298.5,0.024,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:56:59,60.00,60.00,138,475.0,665,193,177,188,28,0,0,0,455,471,463,84,0.567,315.8,3476.4,215.9,298.4,0.023,0.00,0.046,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:57:29,60.00,60.00,138,475.0,662,190,173,187,28,0,0,0,469,454,460,83,0.569,317.9,3476.4,216.5,298.5,0.021,0.00,0.040,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:57:59,60.00,60.00,138,475.0,664,192,176,187,28,0,0,0,458,471,464,83,0.571,316.3,3476.1,216.0,298.5,0.024,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:58:29,60.00,60.00,138,475.0,662,188,175,189,28,0,0,0,460,462,464,84,0.575,316.2,3477.4,216.0,298.6,0.025,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:58:59,60.00,60.00,138,475.0,663,194,173,186,28,0,0,0,462,458,465,83,0.572,315.6,3475.7,216.0,298.6,0.023,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:59:29,60.00,60.00,138,475.0,665,195,172,186,28,0,0,0,463,454,461,83,0.571,316.7,3476.7,216.0,298.6,0.037,0.00,0.037,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,13:59:59,60.00,60.00,138,475.0,666,195,174,189,28,0,0,0,472,469,481,84,0.572,317.4,3476.5,216.0,298.5,0.025,0.00,0.044,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:00:29,60.00,60.00,136,475.0,663,191,175,186,28,0,0,0,456,460,464,82,0.562,316.3,3479.1,216.0,298.7,0.024,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:00:59,60.00,60.00,138,475.0,663,194,172,187,28,0,0,0,471,467,474,83,0.565,315.2,3478.9,215.9,298.5,0.025,0.00,0.043,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:01:29,60.00,60.00,137,475.0,663,193,176,188,28,0,0,0,457,463,465,83,0.569,316.7,3477.4,216.0,298.3,0.018,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:02:00,60.00,60.00,138,475.0,663,187,174,189,28,0,0,0,455,460,456,83,0.570,315.8,3479.5,215.9,298.4,0.026,0.00,0.046,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:02:29,60.00,60.00,138,475.0,663,194,174,185,28,0,0,0,466,452,458,83,0.566,315.6,3478.0,215.9,298.7,0.023,0.00,0.041,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:03:00,60.00,60.00,138,475.0,665,191,178,188,28,0,0,0,450,466,454,83,0.567,315.7,3479.8,215.9,298.3,0.023,0.00,0.033,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:03:30,60.00,60.00,138,475.0,664,190,178,188,28,0,0,0,455,470,465,83,0.569,315.7,3479.1,215.9,298.4,0.028,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:04:00,60.00,60.00,138,475.0,662,187,173,189,28,0,0,0,456,460,453,84,0.576,315.6,3479.3,215.9,298.3,0.024,0.00,0.042,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:04:30,60.00,60.00,138,475.0,665,192,176,188,28,0,0,0,451,468,453,84,0.567,315.8,3479.1,215.9,298.5,0.026,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:05:00,60.00,60.00,137,475.0,663,188,173,188,28,0,0,0,465,459,460,83,0.567,315.5,3477.6,215.9,298.5,0.027,0.00,0.050,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:05:30,60.00,60.00,138,475.0,664,188,172,190,28,0,0,0,456,457,454,82,0.563,315.9,3478.9,216.0,298.4,0.024,0.00,0.042,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:06:00,60.00,60.00,140,475.0,664,197,175,185,28,0,0,0,468,464,480,83,0.568,316.3,3477.4,216.0,298.6,0.024,0.00,0.035,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:06:30,60.00,60.00,137,475.0,665,193,174,186,28,0,0,0,473,460,469,83,0.571,316.7,3478.5,216.0,298.6,0.024,0.00,0.036,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:07:00,60.00,60.00,138,475.0,663,193,175,184,28,0,0,0,465,462,471,84,0.575,315.7,3478.3,215.9,298.4,0.023,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:07:30,60.00,60.00,138,475.0,665,192,176,191,28,0,0,0,456,469,462,85,0.577,317.0,3479.5,215.9,298.5,0.024,0.00,0.040,0,10.4,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:08:00,60.00,60.00,138,475.0,667,190,172,189,28,0,0,0,460,459,455,83,0.573,315.4,3481.2,215.9,298.8,0.024,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:08:31,60.00,60.00,137,475.0,662,189,175,188,28,0,0,0,456,464,452,83,0.568,316.4,3480.0,215.9,298.5,0.021,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:09:01,60.00,60.00,138,475.0,664,190,174,190,28,0,0,0,461,456,454,84,0.570,315.4,3478.4,215.9,298.3,0.023,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:09:30,60.00,60.00,138,475.0,662,193,176,192,28,0,0,0,454,467,453,83,0.567,316.7,3480.2,216.5,298.5,0.022,0.00,0.037,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:10:01,60.00,60.00,138,475.0,664,192,175,188,28,0,0,0,466,461,462,83,0.572,316.0,3479.4,216.0,298.6,0.025,0.00,0.034,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:10:31,60.00,60.00,140,475.0,663,192,173,193,28,0,0,0,456,463,455,83,0.565,316.1,3479.3,216.0,298.5,0.025,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:11:01,60.00,60.00,138,475.0,663,191,175,190,28,0,0,0,463,460,461,83,0.569,315.9,3478.3,215.9,298.4,0.024,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:11:31,60.00,60.00,140,475.0,665,193,175,194,29,0,0,0,453,460,454,83,0.566,316.8,3478.2,216.0,298.6,0.026,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:12:01,60.00,60.00,140,475.0,663,192,176,193,29,0,0,0,457,466,456,83,0.565,317.3,3478.9,216.0,298.5,0.023,0.00,0.047,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:12:31,60.00,60.00,140,475.0,663,192,175,190,28,0,0,0,467,464,468,84,0.567,315.7,3480.1,216.0,298.7,0.025,0.00,0.041,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:13:01,60.00,60.00,140,475.0,664,192,179,192,29,0,0,0,459,454,448,82,0.560,315.5,3480.2,215.9,298.4,0.023,0.00,0.038,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:13:31,60.00,60.00,138,475.0,663,189,173,186,28,0,0,0,462,460,460,83,0.569,317.8,3479.4,216.2,298.5,0.019,0.00,0.047,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:14:02,60.00,60.00,140,475.0,661,192,176,190,28,0,0,0,452,463,457,85,0.572,316.6,3481.9,216.0,298.4,0.026,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:14:31,60.00,60.00,138,475.0,665,192,175,183,28,0,0,0,461,460,481,83,0.570,315.0,3482.0,215.9,298.6,0.024,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:15:02,60.00,60.00,138,475.0,663,193,175,190,28,0,0,0,453,463,458,83,0.567,315.5,3482.1,215.9,298.5,0.027,0.00,0.045,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:15:32,60.00,60.00,138,475.0,662,191,173,186,28,0,0,0,463,457,460,83,0.570,315.8,3483.6,215.9,298.3,0.031,0.00,0.039,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:16:02,60.00,60.00,138,475.0,663,193,178,191,29,0,0,0,456,462,450,83,0.567,316.6,3484.6,215.9,298.5,0.018,0.00,0.043,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:16:32,60.00,60.00,138,475.0,661,193,177,191,29,0,0,0,459,457,450,83,0.563,316.5,3484.9,216.0,298.5,0.023,0.00,0.040,0,10.3,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:17:02,60.00,60.00,137,475.0,661,191,175,190,28,0,0,0,452,460,448,84,0.569,315.6,3484.1,216.2,298.5,0.024,0.00,0.051,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:17:32,60.00,60.00,138,475.0,663,195,176,183,28,0,0,0,462,464,480,83,0.569,315.8,3485.6,215.9,298.5,0.026,0.00,0.048,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
03/01/25,14:18:02,60.00,60.00,138,475.0,663,191,176,191,28,0,0,0,458,464,449,83,0.566,316.1,3486.0,215.9,298.5,0.028,0.00,0.046,0,10.2,0,0.0,0,0,0,0.0,0.0,0.0,12,7479297,PCN 022,0
